,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage,Seed
21,20,6,smart,559,456,81.5742397137746,370.3048245614035,128.69956140350877,758.0999536583286,280.8594420036447,37.047811525157606,272813683.0
22,20,8,smart,590,481,81.52542372881356,433.995841995842,126.25987525987526,759.1978209107881,298.5285522095218,39.32157653605823,8501172.0
23,20,6,basic,568,440,77.46478873239437,395.9613636363636,127.58636363636364,758.6820578628644,278.0229455068518,36.64551476148205,460669441.0
24,5,4,basic,559,276,49.37388193202147,913.7789855072464,121.58333333333333,191.3927162206822,141.43473634267323,73.8976587696233,350929302.0
25,15,4,basic,543,397,73.11233885819522,504.4836272040302,125.07556675062972,569.2793005902096,235.09629846778222,41.297180175713805,442685285.0
26,15,6,smart,560,417,74.46428571428572,506.4796163069544,126.71223021582733,570.5340825964322,252.80217856710905,44.30974174524976,720265055.0
27,15,4,basic,536,427,79.66417910447761,534.1850117096019,130.5152224824356,570.3325197422513,257.1736528623691,45.09187955450846,34346284.0
28,5,4,basic,537,262,48.78957169459962,988.2328244274809,124.05725190839695,191.19397437266005,134.23387355398273,70.2082134096678,292906152.0
29,15,4,smart,543,427,78.63720073664825,544.9180327868852,129.7353629976581,570.8594303978474,266.00268683253506,46.59688053977677,315111282.0
30,10,8,basic,579,378,65.28497409326425,547.6137566137567,110.11111111111111,380.41986226742745,200.08639641726418,52.59620126685382,153044519.0
31,15,6,basic,574,420,73.17073170731707,437.3095238095238,121.77619047619048,569.3321513644347,239.80111846026418,42.119721832952536,470148314.0
32,10,6,basic,565,358,63.36283185840708,710.1536312849162,119.03351955307262,380.83292278918384,195.16571774436187,51.2470708453951,173249261.0
33,15,6,smart,504,409,81.15079365079364,470.98533007334964,125.119804400978,569.5414195764029,245.39529039425787,43.08646956296364,292906152.0
34,15,8,basic,577,424,73.48353552859619,515.9834905660377,122.48584905660377,570.1746591093288,253.69051416247706,44.49347408016477,274970204.0
35,5,8,smart,561,277,49.376114081996434,1006.1480144404333,127.11913357400722,191.32618231526044,140.71569660719126,73.54753798166786,533011683.0
36,10,6,basic,535,365,68.22429906542055,642.9890410958905,118.98082191780821,380.81443114342824,203.59112553533353,53.4620300297007,852052273.0
37,5,4,basic,556,277,49.82014388489209,958.2743682310469,119.81227436823104,191.43667182011902,141.68514857720984,74.01149802183275,194642212.0
38,10,8,smart,513,369,71.9298245614035,600.6449864498645,124.07317073170732,381.18616395094233,213.13918736415297,55.91472291517471,671082961.0
39,10,6,smart,613,390,63.621533442088094,600.751282051282,122.2051282051282,381.6493987626242,219.4682972330733,57.505212361038396,884281372.0
40,10,4,basic,535,356,66.54205607476635,614.4775280898876,119.18539325842697,380.9512902265949,202.6227187128702,53.18861594939015,292906152.0
41,20,8,smart,597,486,81.4070351758794,340.0432098765432,127.06378600823045,759.091979354586,302.4744987278263,39.84688377092374,470148314.0
42,15,4,smart,558,439,78.67383512544804,516.257403189066,124.05466970387243,570.406628039147,263.9111214909997,46.267190547597814,292906152.0
43,5,4,smart,569,277,48.68189806678383,1053.3682310469314,131.24548736462094,191.61719590308155,144.9572959242179,75.6494192710847,572435721.0
44,10,8,basic,557,364,65.35008976660683,545.0494505494505,116.08516483516483,380.7653855969224,205.1285842449888,53.87269746786741,755568905.0
45,5,4,smart,559,280,50.089445438282645,1035.392857142857,123.67857142857143,191.72639722254198,144.59373702023004,75.4167079311443,350929302.0
46,15,4,basic,567,426,75.13227513227513,469.10093896713613,128.593896713615,570.0992454461303,257.6115157678739,45.18713501651461,884281372.0
47,5,6,basic,585,294,50.256410256410255,1052.5272108843537,123.36734693877551,191.09586342664505,139.53558116915138,73.01862984737718,481660159.0
48,5,4,smart,570,283,49.64912280701754,947.113074204947,124.34628975265018,191.28627879112818,143.60695329832097,75.07436194894571,456738583.0
49,20,6,basic,548,409,74.63503649635037,432.49388753056235,120.13447432762837,756.786722061926,234.0362779863779,30.92499791073598,292906152.0
50,10,4,smart,583,401,68.78216123499142,583.9551122194514,124.25935162094763,381.8572220750167,231.1371669097646,60.529735604779844,532925674.0
51,20,8,smart,497,428,86.11670020120724,322.00233644859816,128.56542056074767,758.4639044018154,270.7705271274539,35.69985671777023,755568905.0
52,10,8,basic,635,393,61.88976377952756,686.1348600508906,120.2849872773537,381.4740751898784,218.22196625699007,57.20492700542501,720265055.0
53,20,8,basic,559,456,81.5742397137746,359.4407894736842,123.26535087719299,758.410605821691,280.428202826489,36.97577548017836,655359215.0
54,15,6,basic,541,399,73.75231053604436,454.859649122807,119.56641604010025,569.7600501770055,234.5523917300367,41.16687220474112,755568905.0
55,10,8,basic,550,371,67.45454545454545,637.3692722371968,118.62533692722371,372.8060653281667,202.97150254042234,54.44425974179213,315111282.0
56,20,4,basic,582,443,76.1168384879725,496.91647855530476,129.9729119638826,758.5813497456274,278.4555663716538,36.70741001805902,481403749.0
57,15,4,smart,564,445,78.90070921985816,518.8988764044943,126.39775280898877,571.4209305688995,272.9567019314234,47.76806156884579,194642212.0
58,10,4,basic,559,362,64.75849731663685,573.256906077348,119.75414364640883,381.1332168887205,206.08305830067897,54.0711355423133,572435721.0
59,5,6,basic,530,260,49.056603773584904,1098.0961538461538,116.18076923076923,191.06776420238452,131.19635073855486,68.66482752139595,533011683.0
60,10,4,basic,541,353,65.24953789279112,583.9773371104816,123.25495750708215,380.7700661684376,200.92246094735108,52.767399225776046,755568905.0
61,15,8,smart,557,444,79.71274685816876,463.1373873873874,126.490990990991,570.3563252434722,259.1690829863742,45.439854265794416,533011683.0
62,10,6,basic,563,386,68.56127886323267,610.4507772020726,118.01554404145078,381.0850733145427,210.45939777688375,55.2263556130348,447450854.0
63,20,8,smart,569,492,86.46748681898066,323.390243902439,122.85365853658537,758.5933372106233,291.7168479202127,38.45497101159188,70952804.0
64,10,4,smart,551,362,65.69872958257713,568.560773480663,122.7513812154696,381.4055813336736,208.56878551435037,54.684251023553706,708741215.0
65,20,6,smart,542,447,82.47232472324724,413.09843400447426,132.3288590604027,758.2357336926743,280.1008958587667,36.941136300006704,173249261.0
66,20,6,smart,527,433,82.16318785578748,335.7990762124711,130.5080831408776,759.2956483321046,284.6009823537704,37.48223540842554,48265950.0
67,5,4,smart,555,290,52.25225225225225,1012.4413793103448,120.95172413793104,191.30116962558125,140.2305714811627,73.30356199892817,305489378.0
68,20,4,smart,586,485,82.76450511945393,379.76701030927836,128.52989690721648,759.4059828747651,303.1804359353092,39.9233667856561,534967818.0
69,20,4,basic,564,459,81.38297872340425,335.1938997821351,125.47712418300654,759.2787834561561,293.6263069074324,38.67173866901387,852052273.0
70,15,6,basic,523,404,77.24665391969407,482.0470297029703,124.67821782178218,569.2389963028638,233.13293270172395,40.95519355066909,316514901.0
71,10,4,smart,571,362,63.397548161120845,625.317679558011,131.16022099447514,381.88618963051783,221.61915034694724,58.032774257002586,720265055.0
72,15,8,basic,594,411,69.1919191919192,441.352798053528,121.8029197080292,569.0467636551338,238.01695292556036,41.82730983244966,272813683.0
73,10,6,basic,506,322,63.63636363636363,504.7142857142857,113.8136645962733,379.9265488706296,176.4825109421554,46.451744808770975,292906152.0
74,15,4,basic,573,424,73.99650959860384,493.5801886792453,127.0495283018868,570.4418506996464,254.11237048043128,44.54658615400723,572435721.0
75,10,4,basic,543,375,69.06077348066299,651.2693333333333,126.57066666666667,381.8526846166875,224.45818109866508,58.78135473212173,383864777.0
76,20,4,basic,544,420,77.20588235294117,435.65238095238095,131.16666666666666,757.8375732888712,265.86518295070397,35.08207989700214,62156218.0
77,15,6,basic,560,408,72.85714285714285,482.2867647058824,121.95588235294117,569.7725199684868,237.7830615985075,41.73298171903041,274970204.0
78,20,4,basic,574,473,82.40418118466899,458.32346723044395,129.31712473572938,758.6776765832112,290.9471435912946,38.34924271155667,979009661.0
79,15,6,smart,529,400,75.61436672967864,408.64,121.32,570.0222005857387,239.53025363585854,42.02121485614491,268048516.0
80,10,6,basic,545,333,61.100917431192656,671.1531531531532,111.54954954954955,379.85473830450604,175.7433254283987,46.265929500533474,362523190.0
81,20,6,smart,594,472,79.46127946127946,355.20974576271186,130.5635593220339,759.4047635765146,301.7058490071009,39.72925421038687,922285065.0
82,5,6,basic,541,270,49.90757855822551,969.6777777777778,126.97777777777777,191.38918501207024,140.63059745365064,73.47886320994657,878640559.0
83,10,8,basic,561,362,64.52762923351159,512.732044198895,113.72099447513813,381.28530774834167,201.10492678842152,52.74394861318813,396787687.0
84,10,4,basic,565,387,68.49557522123894,677.9431524547804,121.26356589147287,379.82076778065715,218.86315341289136,57.62274524685358,805309175.0
85,15,6,smart,515,403,78.25242718446603,449.46401985111663,125.00248138957816,570.2452635900685,244.9024617429018,42.94686468785027,315111282.0
86,20,8,basic,557,439,78.81508078994614,332.84738041002277,124.04100227790433,757.9816976822407,270.60339670314556,35.70051856536875,383864777.0
87,15,6,basic,597,437,73.19932998324958,488.6453089244851,120.49199084668192,569.8907739182004,248.34365906064366,43.57741350209853,367405145.0
88,20,4,basic,557,452,81.14901256732495,407.07300884955754,126.85176991150442,758.8972456591146,285.8446375313043,37.66578929707981,305489378.0
89,10,4,smart,577,391,67.76429809358753,699.0664961636828,123.67007672634271,381.9929800393899,223.039262885541,58.38831458697014,530467456.0
90,5,6,basic,509,263,51.66994106090373,1004.2889733840304,119.15209125475285,191.2278040076987,135.64675985725037,70.9346428784955,755568905.0
91,15,4,smart,588,447,76.0204081632653,481.5257270693512,124.834451901566,570.693649621752,262.7657027466663,46.04321476519388,534967818.0
92,20,8,smart,619,497,80.2907915993538,426.93360160965796,127.8692152917505,758.8033118415572,296.2133043067996,39.03690188013449,456738583.0
93,10,8,smart,559,388,69.40966010733453,625.909793814433,123.02061855670104,381.504183526522,217.15924499866554,56.92185154860005,533011683.0
94,5,4,smart,571,277,48.51138353765324,936.2418772563177,119.92779783393502,191.5466753456831,142.2835924453568,74.2814210628185,770142391.0
95,10,8,smart,582,399,68.55670103092784,633.4035087719299,113.6641604010025,381.1433150053127,212.07156766041612,55.640899187084024,194642212.0
96,10,4,basic,588,373,63.435374149659864,614.28418230563,125.57908847184987,381.1724646850775,210.57382920637875,55.243714778913436,533011683.0
97,10,8,smart,587,394,67.12095400340715,570.241116751269,120.55076142131979,381.41330666896994,221.70752462664296,58.12789453071279,272813683.0
98,10,8,basic,531,349,65.72504708097928,512.2550143266476,118.93982808022923,380.75579807485536,196.79436481344973,51.68519187585966,805309175.0
99,10,4,smart,539,377,69.9443413729128,591.5596816976127,130.08222811671087,381.5505599006441,223.35339649108795,58.538348508582786,590926899.0
100,5,8,smart,557,279,50.08976660682226,906.8243727598566,114.8673835125448,191.45392403929466,141.35372346056477,73.83171913026597,358368805.0
101,5,6,smart,580,290,50.0,1028.941379310345,132.4,191.72303740883777,147.79366243843444,77.08706498493105,390126418.0
102,5,6,basic,537,275,51.21042830540037,1096.7890909090909,128.48363636363635,191.15592972189668,137.4655294916056,71.91277282980309,433498721.0
103,5,6,smart,509,258,50.687622789783894,1035.5697674418604,121.2751937984496,191.20540885677684,126.92244000675558,66.38015146413946,755568905.0
104,20,4,smart,567,457,80.59964726631394,360.7242888402626,131.9124726477024,759.1886412093439,291.658017861625,38.417068173863946,884281372.0
105,5,6,basic,526,277,52.661596958174904,1008.4693140794224,119.54512635379061,190.99459787430396,133.21367545188022,69.74735250865571,153044519.0
106,20,8,smart,560,440,78.57142857142857,346.38863636363635,132.16590909090908,758.5275591084526,277.65121791688784,36.60397233862269,948896778.0
107,10,4,basic,594,399,67.17171717171718,632.0200501253133,124.56892230576442,381.540242769051,225.45185024631382,59.08992682137109,316514901.0
108,20,8,smart,552,467,84.60144927536231,390.1670235546039,126.98929336188436,759.4625391196234,292.31219250794896,38.4893496981168,676261138.0
109,20,8,smart,572,469,81.99300699300699,394.4221748400853,130.5501066098081,759.39766796652,296.8766111632081,39.09369539653323,530467456.0
110,10,8,basic,541,374,69.13123844731977,603.879679144385,120.21122994652407,380.8243725545356,205.97107806961256,54.085581941086666,228056230.0
111,5,8,basic,585,292,49.914529914529915,1188.7534246575342,118.70890410958904,191.41092609025378,143.00685722233396,74.71196140334413,362523190.0
112,15,4,smart,556,434,78.05755395683454,431.4377880184332,129.09677419354838,571.2230899389351,269.76115500706265,47.225183953243324,173249261.0
113,10,6,basic,544,359,65.99264705882352,604.4540389972145,122.83565459610028,380.8916316406112,203.03304521355747,53.304674702102275,783435377.0
114,10,8,basic,586,382,65.18771331058021,675.8376963350786,119.43193717277487,381.17990444365995,214.77197368060678,56.343991689192265,979009661.0
115,5,6,smart,548,286,52.18978102189781,943.3216783216783,119.13636363636364,191.51812753135363,147.34822011707635,76.93695736083981,948896778.0
116,5,6,basic,558,275,49.283154121863795,986.2872727272727,118.04363636363637,191.34190816305193,139.66365292865103,72.99166934701869,442685285.0
117,15,8,smart,565,429,75.929203539823,461.57575757575756,124.02797202797203,570.7620860002332,261.00733190265663,45.72961980213766,460669441.0
118,10,6,smart,536,386,72.01492537313433,769.3160621761658,121.85751295336787,381.18668054918913,213.80939435487633,56.09046833610072,433498721.0
119,20,6,basic,522,414,79.3103448275862,297.0193236714976,126.42995169082126,757.461025209062,257.9114811852841,34.049472197477044,315111282.0
120,10,8,basic,547,359,65.63071297989032,509.4707520891365,111.08356545961003,380.9501645957435,201.61152551823963,52.92333335311342,549004394.0
121,10,6,smart,543,398,73.29650092081032,680.6155778894472,130.91206030150755,381.6032487625743,228.61523029560317,59.90914150677026,383864777.0
122,20,6,smart,565,443,78.40707964601769,292.3544018058691,123.83521444695259,758.528753479764,273.35064665756585,36.03695250886205,930593199.0
123,10,6,basic,531,355,66.85499058380414,597.574647887324,118.4112676056338,380.98791453763914,203.4161024013057,53.39174672985841,48265950.0
124,5,6,smart,546,291,53.2967032967033,1098.4329896907216,116.34364261168385,191.42238508365588,139.69486234072616,72.97728647549573,362523190.0
125,5,4,smart,537,255,47.486033519553075,1080.6156862745097,120.3843137254902,191.51568183837568,138.88888632009505,72.52089488802616,292906152.0
126,5,6,basic,599,289,48.24707846410685,1021.0934256055364,129.71626297577853,191.55237831198525,144.03848582281697,75.19535235851707,922285065.0
127,5,4,basic,568,282,49.647887323943664,851.7056737588653,120.0354609929078,192.01060980683286,151.99091756717013,79.15756203267962,119596844.0
128,20,8,smart,548,467,85.21897810218978,357.745182012848,125.97216274089936,759.0275112378957,288.19048666518637,37.968384860672224,315111282.0
129,20,4,basic,535,441,82.42990654205607,369.39229024943313,136.09750566893425,758.5835208477839,285.83097059517775,37.67956497074131,590926899.0
130,15,6,basic,513,354,69.00584795321637,382.19209039548025,123.48022598870057,568.9224287623931,213.92432695782537,37.6016687236582,228056230.0
131,15,4,basic,537,395,73.55679702048417,413.53417721518986,126.95949367088608,569.9850945993325,247.32002762554131,43.39061318777001,590926899.0
132,15,8,smart,588,455,77.38095238095238,463.1164835164835,123.94505494505495,570.7258327592297,258.6295677216527,45.31590351733035,653495709.0
133,5,4,basic,554,269,48.55595667870036,1024.985130111524,127.07434944237919,191.0680607618259,137.89666917287698,72.17149146909006,173249261.0
134,5,6,basic,546,259,47.43589743589743,930.992277992278,132.5057915057915,191.23753780911264,134.49153405805626,70.32695337894462,979009661.0
135,5,6,smart,531,276,51.9774011299435,940.5289855072464,121.97101449275362,191.4023769669172,140.1770409922747,73.23683394825525,770142391.0
136,20,4,basic,575,461,80.17391304347827,427.5943600867679,133.3058568329718,759.1062486690281,304.3632992987154,40.094953747564055,119596844.0
137,10,6,smart,512,367,71.6796875,639.8910081743869,119.07901907356948,380.9629086588897,205.1976109377396,53.86288435798128,158944640.0
138,15,4,basic,608,444,73.02631578947368,484.3288288288288,125.65765765765765,570.2795505865347,263.2967899479959,46.16977580156857,358368805.0
139,15,4,basic,593,423,71.33220910623946,493.88652482269504,125.65248226950355,570.143083419787,251.31432499131333,44.07916754578512,62156218.0
140,15,8,basic,575,427,74.26086956521739,479.8454332552693,122.04683840749415,569.9199782388671,251.74981179867012,44.172835031439405,442685285.0
141,5,8,smart,562,257,45.729537366548044,1079.0739299610896,121.29961089494164,191.33521495988842,132.36727095265013,69.18082015398977,390126418.0
142,20,4,basic,561,424,75.57932263814617,390.0188679245283,130.51650943396226,758.3340308422839,268.41656087672925,35.39555788873119,228056230.0
143,5,8,basic,555,290,52.25225225225225,1064.296551724138,119.8551724137931,191.20855858757534,142.29837807515466,74.42050665843007,316514901.0
144,5,4,basic,561,260,46.3458110516934,949.7653846153846,129.63846153846154,191.27508362159347,138.52415797670702,72.42143375597966,383864777.0
145,5,4,smart,561,288,51.33689839572193,1150.3229166666667,124.06597222222223,191.63359847238488,148.08279846248215,77.27392254955825,922285065.0
146,15,6,basic,559,407,72.80858676207514,459.4250614250614,124.09582309582309,569.3945613283017,239.9692547429984,42.14463415020868,456738583.0
147,20,4,basic,573,457,79.75567190226876,416.89934354485774,130.35667396061268,758.6101337481163,284.6033813984195,37.51642230143439,367405145.0
148,5,8,smart,597,308,51.59128978224455,1031.5422077922078,122.32467532467533,191.35208514753126,149.95101996158584,78.36393308490709,470148314.0
149,10,4,smart,565,387,68.49557522123894,607.7984496124031,124.52454780361757,381.6731259877988,222.3054810339475,58.24499182608264,653495709.0
150,5,8,smart,591,292,49.407783417935704,998.3869863013699,125.4931506849315,191.5675856791603,148.01514988359756,77.26523741417044,922285065.0
151,20,4,smart,572,460,80.41958041958041,363.2,128.5391304347826,760.08063790244,295.67926856131817,38.90103941830314,48265950.0
152,10,6,basic,585,353,60.34188034188034,604.2861189801699,118.87535410764872,380.6653701911895,194.36371810938323,51.058943977952055,153354925.0
153,10,4,basic,591,376,63.62098138747885,575.3324468085107,125.19680851063829,380.8695728376773,215.6403428909786,56.61789711484311,671082961.0
154,20,8,basic,546,446,81.68498168498168,429.2130044843049,127.05156950672645,758.0137893986027,272.4410251891875,35.94143391577854,350929302.0
155,5,4,basic,557,253,45.421903052064636,983.0790513833992,126.29644268774703,191.47198093514328,133.19516252579427,69.56378780606602,481403749.0
156,15,6,basic,563,408,72.46891651865009,476.3382352941176,125.61274509803921,569.450462027869,237.54708815183832,41.71514538875073,116942809.0
157,10,6,basic,583,380,65.18010291595198,645.2973684210526,124.92368421052632,381.1261189700347,213.87110208801062,56.11557210142971,481660159.0
158,15,6,basic,556,400,71.94244604316546,483.9875,123.4225,569.4878521020319,237.09564953009726,41.63313557171685,738646825.0
159,10,4,basic,577,386,66.89774696707106,650.2927461139897,119.16839378238342,380.9393421491514,206.97099292519582,54.33174524781934,530467456.0
160,20,8,basic,599,459,76.62771285475793,460.60130718954247,129.18736383442265,758.548098138555,278.24177244552834,36.680834495310435,390126418.0
161,20,4,basic,563,455,80.81705150976909,336.50989010989014,127.62417582417582,757.7717994126142,278.5459967867429,36.758559371390895,601135142.0
162,10,4,basic,551,361,65.51724137931035,652.3157894736842,122.77562326869806,381.3235081148489,205.75760445453847,53.9588040275155,708741215.0
163,15,4,basic,588,434,73.80952380952381,570.1082949308756,130.14285714285714,570.3169768059913,256.74100859573,45.01724813341255,447450854.0
164,10,8,smart,557,362,64.99102333931778,557.5994475138122,117.96132596685082,381.3074056735515,211.44575401100113,55.452831721822385,755568905.0
165,20,8,smart,589,490,83.1918505942275,385.73061224489794,128.71020408163264,759.2191776505211,303.1311461325979,39.926697725242825,770142391.0
166,5,4,basic,534,271,50.749063670411985,960.2472324723248,123.94464944649447,191.33198148974068,140.82247210575855,73.60111519741383,590926899.0
167,10,4,basic,564,394,69.8581560283688,597.3121827411168,129.16497461928935,381.53886908906264,225.34808393212185,59.06294277963037,601135142.0
168,20,6,basic,567,446,78.65961199294532,362.9484304932735,123.98654708520179,757.8133125058816,267.56171639756565,35.307075236355004,481403749.0
169,15,4,basic,587,436,74.27597955706985,478.1605504587156,124.80963302752293,570.3154247712148,261.1713487539479,45.79419342528185,533011683.0
170,20,8,basic,561,473,84.31372549019608,255.03594080338266,122.94291754756871,758.4493566857113,284.66539308006617,37.53255119418959,597572982.0
171,20,4,smart,557,458,82.2262118491921,396.50218340611355,128.69650655021834,759.8611934680654,292.44732086023515,38.48693990088939,305489378.0
172,10,8,basic,587,375,63.88415672913118,593.88,116.304,380.81719057243106,207.10479573508675,54.384308498199374,272813683.0
173,15,6,basic,563,419,74.42273534635879,527.928400954654,124.68496420047732,569.6631763341309,240.10720889642175,42.14897835621887,173249261.0
174,15,8,basic,539,390,72.35621521335807,449.6948717948718,120.37179487179488,569.2501370928335,230.7039737845171,40.52769753604711,228056230.0
175,20,6,smart,549,447,81.4207650273224,340.60178970917224,126.47427293064877,758.7371085511999,280.0682517471706,36.91242310290554,447450854.0
176,10,8,smart,580,400,68.96551724137932,580.98,119.22,381.66722939562334,226.48714248369282,59.34152189129236,268048516.0
177,5,4,smart,548,266,48.54014598540146,911.015037593985,120.76691729323308,191.3682981488778,138.05509746313433,72.14104885634313,878640559.0
178,20,6,smart,541,444,82.0702402957486,369.5698198198198,133.86936936936937,758.7591053900098,284.0287044581303,37.433317431114936,783435377.0
179,20,4,smart,596,466,78.18791946308725,378.4420600858369,134.63090128755366,759.5149768429286,312.23693422136756,41.11004308555455,470148314.0
180,5,8,basic,564,284,50.35460992907801,1000.0669014084507,128.10211267605635,191.3168427960756,146.3432220864732,76.49259727877711,655359215.0
181,5,8,basic,529,284,53.68620037807184,948.0845070422536,116.20422535211267,191.08564734428063,140.6381295858231,73.59952541722518,572435721.0
182,10,4,basic,571,374,65.49912434325745,545.3475935828877,120.06417112299465,381.3587254097314,212.06235021081852,55.607053433215405,738646825.0
183,5,4,smart,589,279,47.368421052631575,1055.4444444444443,133.90322580645162,191.3341736706875,145.92583939061495,76.26752534117269,70952804.0
184,15,8,smart,582,473,81.27147766323024,484.6553911205074,120.83509513742072,570.9408263670415,273.29434613350884,47.86736794993458,534967818.0
185,15,6,smart,558,422,75.62724014336918,627.2322274881517,137.978672985782,570.2731791892055,250.00075643298874,43.83877158459934,358368805.0
186,20,6,smart,525,422,80.38095238095238,293.7843601895735,125.84123222748815,758.4738955363553,262.9427416455212,34.667342303136365,119596844.0
187,5,6,basic,497,281,56.53923541247485,1015.1814946619218,120.27758007117438,190.9246839541966,136.0146904753453,71.23997152090382,316514901.0
188,10,6,basic,564,388,68.79432624113475,690.3067010309278,126.14690721649484,381.06476651604515,214.72618786542162,56.34900067739018,116942809.0
189,5,6,basic,576,264,45.83333333333333,917.0378787878788,121.89393939393939,190.9283007729284,131.2081138304609,68.72114469111999,738646825.0
190,5,6,smart,516,265,51.356589147286826,1023.2339622641509,125.14339622641509,191.3619627237296,133.60950520813287,69.82030457172188,228056230.0
191,20,8,basic,597,479,80.23450586264657,348.98329853862214,124.34864300626305,757.9960117506681,291.17143773465403,38.41332054797548,470148314.0
192,5,6,smart,530,278,52.45283018867924,1025.363309352518,132.76258992805757,191.34488824403837,136.6769974668684,71.42965705598186,119596844.0
193,20,4,smart,560,440,78.57142857142857,391.575,132.82045454545454,759.1979373971969,287.96360498768155,37.9299772566459,805309175.0
194,5,8,basic,544,275,50.55147058823529,1016.7854545454545,123.00727272727272,191.46142667413474,142.52048689111874,74.43822464233855,671082961.0
195,5,4,smart,565,273,48.31858407079646,969.6190476190476,124.36996336996337,191.30917911951613,139.48370434815155,72.91009505665811,433498721.0
196,5,8,smart,529,280,52.93005671077504,930.95,118.58928571428571,191.4116008281567,139.7231868946999,72.996195784465,572435721.0
197,10,4,basic,568,371,65.3169014084507,654.5929919137467,118.91374663072776,380.77376881925534,205.04624052762748,53.84988602640804,852052273.0
198,10,4,smart,591,401,67.85109983079526,615.498753117207,129.713216957606,381.56837661066425,228.50065117323012,59.88458823629984,671082961.0
199,20,4,smart,554,466,84.11552346570397,338.5128755364807,132.6480686695279,759.583156631193,306.14427000950434,40.304246788103704,268048516.0
200,20,4,smart,556,469,84.35251798561151,307.52452025586354,129.9189765458422,759.2953923982533,296.41588744150494,39.03828344134527,433448262.0
201,10,4,basic,553,376,67.99276672694394,741.2340425531914,122.8936170212766,381.39493745191277,207.25294751096425,54.340770461090656,34346284.0
202,10,4,basic,561,369,65.77540106951871,674.8509485094851,121.29539295392954,381.3586728439259,208.8038767449147,54.75262308518924,979009661.0
203,15,8,basic,545,413,75.77981651376146,471.7191283292978,115.90799031476998,569.6597014026273,237.2740187674157,41.65188764155073,153044519.0
204,20,4,basic,548,451,82.2992700729927,402.8048780487805,131.6541019955654,758.584856267294,279.9023138613049,36.89795697195923,272813683.0
205,20,4,basic,548,461,84.12408759124088,457.9349240780911,129.71583514099783,758.1982176830138,286.7767016927081,37.82344708868773,597572982.0
206,20,8,basic,558,428,76.70250896057348,334.9672897196262,121.42289719626169,757.0317091690373,256.7562972810316,33.91618794447361,783435377.0
207,10,8,smart,550,395,71.81818181818181,586.6151898734178,120.80253164556962,373.4547980777804,216.6418745727865,58.01019981209773,315111282.0
208,15,4,smart,572,445,77.7972027972028,480.9573033707865,126.99101123595506,571.3552024514976,273.08300240861263,47.795662179481894,362523190.0
209,10,8,basic,597,411,68.84422110552764,591.6861313868613,117.60097323600974,381.31376502649925,226.2760758380607,59.34117689728189,852052273.0
210,20,6,basic,541,417,77.07948243992607,445.93764988009593,126.30935251798562,757.4133235615614,251.79647214787232,33.24426232217008,362523190.0
211,5,4,smart,563,268,47.60213143872114,905.9402985074627,126.78358208955224,191.80631713391517,146.71154999356185,76.48942547138888,447450854.0
212,5,6,basic,563,272,48.31261101243339,930.1580882352941,123.125,191.01508654230818,136.47743020306947,71.4485084259776,194642212.0
213,15,6,basic,545,407,74.6788990825688,411.987714987715,121.01474201474201,568.8306636597165,236.8971466240795,41.64633901765097,852052273.0
214,10,6,smart,546,369,67.58241758241759,578.1490514905149,123.36585365853658,381.28696461041443,205.05613129921664,53.780000454181746,350929302.0
215,15,4,basic,550,438,79.63636363636364,513.5456621004566,127.96118721461187,570.3813749155179,263.12030433776516,46.130591900329364,272813683.0
216,5,6,basic,578,310,53.63321799307958,1115.1967741935484,125.63870967741936,191.41980956033808,149.54553060585448,78.12437539737272,805309175.0
217,15,4,basic,559,426,76.20751341681574,487.09154929577466,128.481220657277,570.575505547171,261.13268750601907,45.7665435980463,738646825.0
218,20,8,smart,559,470,84.07871198568873,360.36170212765956,125.7468085106383,758.6947762559788,292.79704679325783,38.59220545028109,655359215.0
219,5,8,smart,522,270,51.724137931034484,1005.1481481481482,127.4037037037037,191.3601334419427,142.0904718330689,74.25291218046634,110158532.0
220,15,6,smart,557,439,78.81508078994614,490.76993166287014,128.95671981776766,570.132167388677,263.36647127689156,46.19393297578075,481660159.0
221,5,6,basic,546,268,49.08424908424908,951.8097014925373,120.09701492537313,191.3542126118787,136.01723921425253,71.08139264753714,362523190.0
222,20,6,smart,539,437,81.07606679035251,326.35011441647595,124.27917620137299,757.8545581536191,267.51799295142877,35.29938430444884,153044519.0
223,10,6,basic,528,365,69.12878787878788,643.5643835616438,122.26027397260275,381.26772692626736,200.31245033052534,52.53852770215281,119596844.0
224,20,6,basic,502,414,82.47011952191235,386.1183574879227,127.55797101449275,757.7142128671869,258.114614272761,34.06490334872518,158944640.0
225,20,8,smart,595,482,81.00840336134453,369.9045643153527,121.77800829875518,758.3260262906317,290.13255055157236,38.2596060919552,116942809.0
226,10,8,basic,594,375,63.13131313131313,576.2053333333333,115.744,381.09327602834435,205.7619867279707,53.99255239356857,481660159.0
227,5,8,basic,596,286,47.98657718120805,1097.055944055944,123.31818181818181,191.4995017820464,142.4786372234677,74.40157070780717,481660159.0
228,10,8,basic,547,370,67.64168190127971,556.0216216216216,116.5027027027027,380.77058023095015,201.99087663203565,53.047921010473395,532925674.0
